t,j, Field Pea,Banana,Barley,Beef,Beer,Boye/Yam,Bula,Butter/ghee,Cassava,Chat / Kat,Cheese,Chick Pea,Coffee,Eggs,Field Pea,Fish,Goat & mutton meat,Godere,Green chili pepper (kariya),"Greens (kale, cabbage, etc.)",Ground nuts,Haricot Beans,Horsebeans,Kocho,Lentils,Linseed,Maize,Meat,Milk,Millet,Niger Seed,Oils (processed),Onion,Orange,Other cereal (SPECIFY),Other fruit (SPECIFY),Other prepared food and consumed at Home,Other pulse or nut (SPECIFY),Other seed (SPECIFY),Other tuber or stem (SPECIFY),Other vegetable (SPECIFY),Pasta/Maccaroni,Potato,Poultry,PuUrchased Injera,Purchased Bread or Biscuits,Red pepper (berbere),Salt,Soft drinks/Soda,Sorghum,Sugar,Sweet potato,Tea,Teff,Tella,Tomato,Wheat
2013,4041200104182,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,17,NaN,NaN,90,NaN,NaN,0
2013,4041200104199,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,17,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,200,0,0,0,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,250,NaN,0,20,NaN,NaN,250,NaN,NaN,0
2013,4041401702004,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,10,0,0,0,20,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN,3,NaN,20,0,NaN,NaN,40,NaN,NaN,10
2013,4041401702020,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,150,5,0,0,0,50,0,0,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,50,NaN,0,0,NaN,NaN,52,NaN,NaN,0
2013,4041401702028,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,4,NaN,0,10,NaN,NaN,0,NaN,NaN,0
2013,4041401702044,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,5,0,0,0,0,0,0,0,0,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,4041401702052,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,20,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,5,0,0,0,0,0,0,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,5,NaN,NaN,0,NaN,NaN,0
2013,4041401702076,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,5,0,0,0,0,0,0,0,0,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,5,NaN,NaN,0,NaN,NaN,0
2013,4041401702100,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,45,0,0,14,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,30,0,NaN,NaN,0,NaN,NaN,0
2013,4041401702124,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,15,0,0,0,0,0,0,0,0,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,50
2013,4041401702148,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,10,0,0,0,0,0,0,0,0,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,2,NaN,0,5,NaN,NaN,0,NaN,NaN,0
2013,4041401702172,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,60,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,250,0,0,0,0,0,0,0,0,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,5,NaN,NaN,0,NaN,NaN,0
2013,4041401702196,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,9,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,16,0,0,0,60,0,0,30,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,24,NaN,NaN,0
2013,4041401702220,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,5,0,0,0,30,0,0,0,0,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,50,NaN,20,0,NaN,NaN,0,NaN,NaN,0
2013,4050303104002,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,9,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,9,NaN,NaN,0,NaN,NaN,0
2013,4050303104015,NaN,0,11,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,6,0,15,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,0,NaN,NaN,0,NaN,NaN,40
2013,4050303104028,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,23,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,4050303104040,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,15,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,NaN,NaN,NaN,NaN,3,NaN,0,24,NaN,NaN,0,NaN,NaN,0
2013,4050303104043,NaN,0,25,NaN,NaN,NaN,0,NaN,NaN,0,0,0,9,0,20,NaN,NaN,NaN,NaN,NaN,NaN,0,20,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,16,0,NaN,NaN,0,NaN,NaN,40
2013,4050303104053,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,6,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,16,24,NaN,NaN,45,NaN,NaN,0
2013,4050303104065,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,8,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,NaN,NaN,NaN,NaN,3,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,4050303104077,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,10,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,4050303104083,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,4050303104090,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,16,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,24,NaN,NaN,0,NaN,NaN,0
2013,4050303104103,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,6,14,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,8,NaN,NaN,25,NaN,NaN,0
2013,4050303104115,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,15,0,15,NaN,NaN,NaN,NaN,NaN,NaN,0,20,0,0,0,0,0,0,0,0,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,8,NaN,NaN,0,NaN,NaN,0
2013,4050803103002,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,36,NaN,NaN,NaN,NaN,NaN,NaN,0,30,0,0,0,0,0,0,0,0,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,12,NaN,NaN,0,NaN,NaN,0
2013,4050803103018,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,15,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,20,0,0,0,0,90,0,0,0,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,6,NaN,NaN,0,NaN,NaN,0
2013,4050803103034,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,15,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,18,0,20,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,6,NaN,NaN,0,NaN,NaN,0
2013,4050803103049,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,15,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,16,0,26,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2013,4050803103064,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,6,0,0,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,12,NaN,NaN,0,NaN,NaN,0
2013,4050803103080,NaN,10,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,18,0,26,0,0,0,0,0,0,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,12,NaN,NaN,0,NaN,NaN,0
2013,4050803103095,NaN,0,32,NaN,NaN,NaN,0,NaN,NaN,0,0,5,15,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,6,0,0,0,0,300,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,3,NaN,0,6,NaN,NaN,48,NaN,NaN,0
2013,4050803103104,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,6,NaN,NaN,0,NaN,NaN,0
2013,4050803103115,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,32,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,24,NaN,NaN,0,NaN,NaN,0
2013,4050803103130,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,28,0,32,NaN,NaN,NaN,NaN,NaN,NaN,0,20,0,26,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,3,NaN,0,24,NaN,NaN,0,NaN,NaN,0
2013,4050803103145,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,32,0,0,240,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,NaN,NaN,NaN,NaN,3,NaN,0,12,NaN,NaN,0,NaN,NaN,0
2013,4050803103183,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,15,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,12,0,0,0,16,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,16,0,NaN,NaN,0,NaN,NaN,0
2013,4051200104013,NaN,0,23,NaN,NaN,NaN,0,NaN,NaN,0,0,0,5,27,0,NaN,NaN,NaN,NaN,NaN,NaN,0,16,0,34,0,0,100,0,0,0,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,2,NaN,0,15,NaN,NaN,225,NaN,NaN,28
2013,4051200104037,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,34,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,4,0,7,0,0,0,0,0,0,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,1,NaN,0,15,NaN,NaN,36,NaN,NaN,24
2013,4051200104061,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,70,0,14,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,7,0,0,400,0,0,0,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,2,NaN,0,15,NaN,NaN,72,NaN,NaN,0
2013,4051200104085,NaN,0,24,NaN,NaN,NaN,0,NaN,NaN,0,0,0,34,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,27,0,17,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,15,NaN,NaN,45,NaN,NaN,24
2013,4051200104109,NaN,26,0,NaN,NaN,NaN,0,NaN,NaN,0,0,20,16,20,36,NaN,NaN,NaN,NaN,NaN,NaN,0,56,0,28,0,28,0,120,0,0,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,NaN,NaN,NaN,NaN,2,NaN,0,30,NaN,NaN,180,NaN,NaN,84
2013,4051200104133,NaN,12,0,NaN,NaN,NaN,15,NaN,NaN,0,0,16,0,0,18,NaN,NaN,NaN,NaN,NaN,NaN,0,14,0,18,0,0,0,0,0,0,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN,2,NaN,0,8,NaN,NaN,70,NaN,NaN,0
2013,4051200104157,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,12,16,0,7,NaN,NaN,NaN,NaN,NaN,NaN,0,28,0,7,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,2,NaN,0,15,NaN,NaN,65,NaN,NaN,30
2013,4051200104181,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,17,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,14,0,34,0,0,0,0,0,0,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,NaN,2,NaN,8,30,NaN,NaN,55,NaN,NaN,21
2013,4051200104205,NaN,24,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,65,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,54,0,27,0,0,0,0,0,0,NaN,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,4,NaN,0,30,NaN,NaN,0,NaN,NaN,0
2013,4051200104229,NaN,12,0,NaN,NaN,NaN,0,NaN,NaN,0,0,22,32,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,40,0,7,0,12,55,0,0,0,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,43,15,NaN,NaN,90,NaN,NaN,64
2013,4051302405002,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,32,12,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,20,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,NaN,NaN,NaN,NaN,1,NaN,0,12,NaN,NaN,0,NaN,NaN,0
2013,4051302405014,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,32,0,20,NaN,NaN,NaN,NaN,NaN,NaN,0,25,0,20,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,NaN,NaN,NaN,NaN,1,NaN,0,24,NaN,NaN,0,NaN,NaN,30
2013,4051302405021,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,16,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,1,NaN,0,20,NaN,NaN,0,NaN,NaN,0
2013,4051302405031,NaN,13,10,NaN,NaN,NaN,0,NaN,NaN,0,0,0,16,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,10,0,20,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,1,NaN,0,20,NaN,NaN,50,NaN,NaN,20
2013,4051302405041,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,32,20,15,NaN,NaN,NaN,NaN,NaN,NaN,0,20,0,20,0,0,0,35,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,24,NaN,NaN,0,NaN,NaN,30
2013,4051302405062,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,16,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,20,0,0,100,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,1,NaN,0,20,NaN,NaN,0,NaN,NaN,0
2013,4051302405081,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,32,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,24,NaN,NaN,0,NaN,NaN,0
2013,4051302405100,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,32,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,20,0,10,0,0,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,1,NaN,0,15,NaN,NaN,0,NaN,NaN,0
2013,4051302405146,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,32,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,28,0,20,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,NaN,NaN,NaN,NaN,1,NaN,0,24,NaN,NaN,0,NaN,NaN,0
2013,4051302405165,NaN,12,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,8,0,20,NaN,NaN,NaN,NaN,NaN,NaN,0,30,0,10,0,0,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,NaN,NaN,NaN,NaN,1,NaN,0,15,NaN,NaN,0,NaN,NaN,0
2013,4051302405183,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,16,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,15,NaN,NaN,0,NaN,NaN,0
2013,4060100102014,NaN,16,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,18,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,200,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,NaN,NaN,NaN,NaN,4,NaN,0,15,NaN,NaN,0,NaN,NaN,0
2013,4060100102030,NaN,6,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,40,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,16,0,0,0,0,0,0,0,0,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,16,30,NaN,NaN,0,NaN,NaN,0
2013,4060100102046,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,40,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,8,0,0,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,35,24,NaN,NaN,180,NaN,NaN,0
2013,4060100102062,NaN,0,3,NaN,NaN,NaN,0,NaN,NaN,0,0,5,36,20,12,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,200,0,0,0,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,NaN,NaN,NaN,NaN,4,NaN,0,7,NaN,NaN,75,NaN,NaN,40
2013,4060100102094,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,40,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,16,0,0,0,0,50,0,0,0,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,12,NaN,NaN,15,NaN,NaN,0
2013,4060100102110,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,12,2,0,10,NaN,NaN,NaN,NaN,NaN,NaN,0,10,0,0,0,0,100,20,0,0,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,0,NaN,NaN,70,NaN,NaN,50
2013,4060100102142,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,40,0,20,NaN,NaN,NaN,NaN,NaN,NaN,0,16,0,24,10,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,12,NaN,NaN,75,NaN,NaN,0
2013,4060100102158,NaN,0,6,NaN,NaN,NaN,35,NaN,NaN,0,0,0,0,0,25,NaN,NaN,NaN,NaN,NaN,NaN,2,0,0,24,0,0,0,8,100,20,NaN,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,0,14,NaN,NaN,10,NaN,NaN,0
2013,4060102303004,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,18,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,8,0,0,0,0,0,0,0,0,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,NaN,2,NaN,18,5,NaN,NaN,60,NaN,NaN,0
2013,4060102303005,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,16,15,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,5,NaN,NaN,0,NaN,NaN,20
2013,4060102303020,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,8,18,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,5,NaN,NaN,0,NaN,NaN,0
2013,4060102303035,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,0,36,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,5,NaN,0,11,NaN,NaN,0,NaN,NaN,0
2013,4060102303050,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,8,15,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,5,NaN,0,10,NaN,NaN,0,NaN,NaN,20
2013,4060102303061,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,0,0,16,37,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,22,NaN,NaN,84,NaN,NaN,0
